SPM,Relation,Target_Protein,Evidence,PMID
Aspirin-triggered Resolvin D1,binds,GPR32,"We found cross-talk between two types of G protein-coupled receptors (GPRs), as RvD1 interacts with its receptor GPR32 to block histamine-stimulated H1 receptor increases in intracellular [Ca(2+)] ([Ca(2+)]i) preventing H1 receptor-mediated responses.",23462912
Aspirin-triggered Resolvin D1,binds,H1 receptor,"We found cross-talk between two types of G protein-coupled receptors (GPRs), as RvD1 interacts with its receptor GPR32 to block histamine-stimulated H1 receptor increases in intracellular [Ca(2+)] ([Ca(2+)]i) preventing H1 receptor-mediated responses.",23462912
Aspirin-triggered Resolvin D1,binds,ERK1/2,"In human and rat conjunctival goblet cells, RvD1 and AT-RvD1 each block histamine-stimulated secretion by preventing its increase in [Ca(2+)]i and activation of extracellular regulated-protein kinase (ERK)1/2.",23462912
Resolvin D2,modulates,inflammation,We also observed that RvD2-loaded nanovesicles dramatically decreased inflammation in ischemic stroke and improved mouse neurological functions.,30673266
Resolvin D1,upregulates,histamine-stimulated conjunctival goblet cell secretion,We suggest that D-series resolvins regulate histamine responses in the eye and offer new treatment approaches for allergic conjunctivitis or other histamine-dependent pathologies.,23462912
Aspirin-triggered Resolvin D1,upregulates,histamine-stimulated conjunctival goblet cell secretion,We suggest that D-series resolvins regulate histamine responses in the eye and offer new treatment approaches for allergic conjunctivitis or other histamine-dependent pathologies.,23462912
Resolvin D1,downregulates,histamine-stimulated conjunctival goblet cell secretion,"We found cross-talk between two types of G protein-coupled receptors (GPRs), as RvD1 interacts with its receptor GPR32 to block histamine-stimulated H1 receptor increases in intracellular [Ca(2+)] ([Ca(2+)]i) preventing H1 receptor-mediated responses.",23462912
Resolvin E1,binds,BLT-1,RvE1 binds to leukotriene B4 (BLT-1) on neutrophils and to ERV-1/ChemR23 on monocyte/macrophages.,27994073
Resolvin E1,binds,ERV-1/ChemR23,RvE1 binds to leukotriene B4 (BLT-1) on neutrophils and to ERV-1/ChemR23 on monocyte/macrophages.,27994073
Resolvin D1,downregulates,SS-associated inflammatory genes,"The AT-RvD1 treatment alone did not affect lymphocytic infiltration seen in NOD/ShiLtJ mice while DEX partially prevented lymphocytic infiltration. Interestingly, both AT-RvD1 and DEX caused downregulation of SS-associated inflammatory genes and reduction of apoptosis.",27110599
Resolvin E1,upregulates,alveolar ENaC and NKA expression,RvE1 upregulated alveolar ENaC and NKA expression in vivo and in vitro.,35271545
Resolvin E1,upregulates,"phosphorylated AKT, SGK1, and phosphorylated Nedd4-2","In addition, RvE1 significantly increased the expression of phosphorylated AKT, SGK1, and phosphorylated Nedd4-2 in LPS-stimulated primary alveolar type II cells.",35271545
Resolvin E1,upregulates,ENaC and NKA expression,RvE1 upregulated ENaC and NKA expression by activating PI3K/AKT/SGK1 pathway to promote alveolar fluid clearance.,35271545
Resolvin E1,upregulates,"phosphorylated AKT, ERK, and rS6","RvE1 regulated AKT, ERK, and rS6 phosphorylation in LPS-stimulated DPSCs.",33482900
Resolvin E1,upregulates,"DMP1, DSPP, and BSP","RvE1 significantly attenuated pro-inflammatory cytokine (TNF-α, IL-1β, and IL-6) release and enhanced ALP activity, nodule mineralization, and especially, expression of the odontogenesis-related genes DMP1, DSPP, and BSP in LPS-stimulated DPSCs.",33482900
Resolvin D1,downregulates,HMGB1 and TNF-α secretion,"RvD1/FPR2 signaling on alveolar macrophages attenuated HMGB1 and TNF-α secretion and upregulated uptake of macrophage-dependent apoptotic neutrophils (efferocytosis),",36628837
Maresin 1,modulates,CXCL1 secretion,MaR1/LGR6 signaling mitigated CXCL1 secretion by epithelial cells.,36628837
4-HDoHE,upregulates,none,"Lipidomic analysis revealed that sEH inhibition augmented levels of LXA4, RvE1, RvE2, and 4-HDoHE, concomitant with up-regulation of LTB4R1, CMKLR1/ChemR23, and ALX/FPR2 SPM receptors.",36508312
Lipoxin B4,upregulates,cyclooxygenase-2,"LXB4 enhanced expression of cyclooxygenase-2 (COX2), an enzyme that is required for efficient B cell Ab production.",30348736
Resolvin E1,binds,LGR6,MaR1 specificity for recombinant human LGR6 activation was established using reporter cells expressing LGR6 and functional impedance sensing.,31657786
Resolvin E1,modulates,phagocytes,"MaR1 (0.01-10 nM) enhanced phagocytosis, efferocytosis, and phosphorylation of a panel of proteins including the ERK and cAMP response element-binding protein.",31657786
Resolvin E1,modulates,neutrophil migration,"In Transwell experiments, all resolvins inhibited neutrophil migration, with RvE1 being the most effective at a 2000nM concentration.",29552232
Resolvin E1,modulates,wound healing,"In an in vivo murine excisional wound (1cm × 1cm) healing model, topically applied resolvins accelerated wound closure.",29552232
Resolvin E1,modulates,inflammation,"The addition of catechol groups and ACD-NPs loaded with the Resolvin E1 (RvE1), promotes cell adhesion and regulates the inflammatory response at the wound site.",36033376
Resolvin E1,modulates,inflammation,The preparation of the DN hydrogel in this study can be used to treat and regulate the inflammatory microenvironment of chronic wounds accurately.,36033376
Resolvin E1,modulates,inflammation,The preparation of the DN hydrogel in this study can be used to treat and regulate the inflammatory microenvironment of chronic wounds accurately.,36033376
Resolvin E1,modulates,inflammation,"The addition of catechol groups and ACD-NPs loaded with the Resolvin E1 (RvE1), promotes cell adhesion and regulates the inflammatory response at the wound site.",36033376
Resolvin E1,modulates,inflammation,The preparation of the DN hydrogel in this study can be used to treat and regulate the inflammatory microenvironment of chronic wounds accurately.,36033376
Resolvin E1,modulates,inflammation,"The addition of catechol groups and ACD-NPs loaded with the Resolvin E1 (RvE1), promotes cell adhesion and regulates the inflammatory response at the wound site.",36033376
Resolvin E1,modulates,inflammation,The preparation of the DN hydrogel in this study can be used to treat and regulate the inflammatory microenvironment of chronic wounds accurately.,36033376
Resolvin E1,modulates,inflammation,"The addition of catechol groups and ACD-NPs loaded with the Resolvin E1 (RvE1), promotes cell adhesion and regulates the inflammatory response at the wound site.",36033376
Resolvin E1,modulates,inflammation,The preparation of the DN hydrogel in this study can be used to treat and regulate the inflammatory microenvironment of chronic wounds accurately.,36033376
Resolvin E1,modulates,inflammation,"The addition of catechol groups and ACD-NPs loaded with the Resolvin E1 (RvE1), promotes cell adhesion and regulates the inflammatory response at the wound site.",36033376
Maresin 1,upregulates,Nrf2,"The Keap1-Nrf2 pathway was upregulated by MaR1, which inhibited ROS-mediated apoptosis and ferroptosis.",35444546
Maresin 1,upregulates,Nrf2/HO-1/GPX4,Western blot showed that MaR1 improved the expression of nuclear factor E2-related factor 2(Nrf2)/heme oxygenase-1 (HO-1)/glutathione peroxidase 4 (GPX4).,35444546
Lipoxin A4,modulates,T cell responses,Pro-resolving lipid mediator lipoxin A(4) attenuates neuro-inflammation by modulating T cell responses and modifies the spinal cord lipidome.,34077725
Lipoxin A4,downregulates,pro-inflammatory cytokines,"In PMNs, platelet secretions downregulated the mRNA expression of pro-inflammatory cytokines (TNFA and IL1B) and increased LXA4 production.",40230844
Lipoxin A4,upregulates,PGES1,"In both PMNs and BEECs, platelet secretions upregulated PGES1 expression and PGE2 production.",40230844
Resolvin D4,binds,human dermal fibroblasts,"In vivo, RvD4 (ng/mouse) reduced neutrophilic infiltration (~40%) and enhanced uptake of apoptotic PMN (51%) by human dermal fibroblasts at concentrations as low as 0.1 nM.",26743932
Resolvin D4,binds,apoptotic PMN,"In vivo, RvD4 (ng/mouse) reduced neutrophilic infiltration (~40%) and enhanced uptake of apoptotic PMN (51%) by human dermal fibroblasts at concentrations as low as 0.1 nM.",26743932
Resolvin D4,binds,skin fibroblasts,"In vivo, RvD4 (ng/mouse) reduced neutrophilic infiltration (~40%) and enhanced uptake of apoptotic PMN (51%) by human dermal fibroblasts at concentrations as low as 0.1 nM.",26743932
Resolvin D4,binds,apoptotic PMN,"In vivo, RvD4 (ng/mouse) reduced neutrophilic infiltration (~40%) and enhanced uptake of apoptotic PMN (51%) by human dermal fibroblasts at concentrations as low as 0.1 nM.",26743932
Resolvin D4,binds,skin fibroblasts,"In vivo, RvD4 (ng/mouse) reduced neutrophilic infiltration (~40%) and enhanced uptake of apoptotic PMN (51%) by human dermal fibroblasts at concentrations as low as 0.1 nM.",26743932
12/15-lipoxygenase (12/15-LOX),modulates,5-LOX,The combined results from transcriptomics and metabolomics identified 5-lipoxygenase (5-LOX) as a key target in regulating microglial function post-SAH.,40877894
Lipoxin A(4),downregulates,LXA4 biosynthetic pathway,"We found reduced levels in deceased patients when compared to mild or severe patients, concomitant with a decrease in the LXA4 biosynthetic pathway and an increase in its degradation pathway",39916956
Lipoxin A(4),upregulates,prognosis,finding a significant correlation between increased LXA4 levels and a better prognosis of the patients,39916956
Resolvin D1,binds,ALX/FPR,ALX/FPR staining was observed on the cell surface,40064746
Resolvin D1,downregulates,"IL-1β, MMP-3, and MMP-13","RV-D1 significantly suppressed the IL-1β-induced increase in gene and protein expression of IL-1β, MMP-3, and MMP-13",40064746
Resolvin D1,modulates,"p-38, NF-κB, and AKT","RV-D1 significantly suppressed the phosphorylation of p-38, NF-κB, and AKT",40064746
Maresin-2,downregulates,Th2 type immune response,"MaR2 has an obvious protective effect on OVA-induced bronchial asthma in mice, in a similar manner as Dexa. The mechanism may be related to the inhibition of the Th2 type immune response",35462079
Maresin-2,downregulates,NLRP3 inflammasome,"MaR2 has an obvious protective effect on OVA-induced bronchial asthma in mice, in a similar manner as Dexa. The mechanism may be related to the inhibition of the NLRP3 inflammasome",35462079
Resolvin D5,downregulates,anxious-like and depressive-like behaviors,RvD5 treatment prevented the more pronounced anxious-like and reduced the depressive-like behaviors of experimental-T1DM animals,35852551
Resolvin D5,downregulates,pro-inflammatory cytokine IL-1β,RvD5 treatment prevented the increased level of pro-inflammatory cytokine IL-1β in the hippocampus and prefrontal cortex of experimental-T1DM rats,35852551
Lipoxin A(4),upregulates,prognosis,finding a significant correlation between increased LXA4 levels and a better prognosis of the patients,39916956
Resolvin D1,downregulates,"IL-1β, MMP-3, and MMP-13","RV-D1 significantly suppressed the IL-1β-induced increase in gene and protein expression of IL-1β, MMP-3, and MMP-13",40064746
Resolvin D1,modulates,"p-38, NF-κB, and AKT","RV-D1 significantly suppressed the phosphorylation of p-38, NF-κB, and AKT",40064746
Maresin-2,downregulates,Th2 type immune response,"MaR2 has an obvious protective effect on OVA-induced bronchial asthma in mice, in a similar manner as Dexa. The mechanism may be related to the inhibition of the Th2 type immune response",35462079
Resolvin E1,binds,ChemR23,Early treatment (within 24 hours after pulp exposure) with RvE1 promoted a decline in the number of inflammatory cells and gene expression of proinflammatory cytokines.,31353056
Resolvin E1,downregulates,nuclear factor kappa B p65,"RvE1 significantly suppressed cytokine production by fibroblasts, with down-regulation of the nuclear translocation of nuclear factor kappa B p65 in these cells.",31353056
Resolvin E1,downregulates,ChemR23,RvE1 reduced ChemR23 expression in the fibroblastlike cells of inflamed pulp tissues.,31353056
Resolvin E1,downregulates,proinflammatory cytokines,Early treatment (within 24 hours after pulp exposure) with RvE1 promoted a decline in the number of inflammatory cells and gene expression of proinflammatory cytokines.,31353056
Resolvin E1,upregulates,regulatory T cells,"Our data further demonstrated the wide range of actions of RvE1, its preventive role in the establishment of the adaptive immune response during inflammation, and bone protective capacity.",34012448
Resolvin E1,downregulates,effector T cells,"Our data further demonstrated the wide range of actions of RvE1, its preventive role in the establishment of the adaptive immune response during inflammation, and bone protective capacity.",34012448
Resolvin E1,downregulates,T cells,"Our data further demonstrated the wide range of actions of RvE1, its preventive role in the establishment of the adaptive immune response during inflammation, and bone protective capacity.",34012448
Resolvin E1,downregulates,pro-angiogenic mediators,"Topical treatment with LXA4 for two weeks significantly reduced corneal opacity, NV, and hyphema compared to the vehicle treatment.",37238701
Resolvin E1,downregulates,pro-inflammatory cytokines,"Topical treatment with LXA4 for two weeks significantly reduced corneal opacity, NV, and hyphema compared to the vehicle treatment.",37238701
Resolvin E1,downregulates,M1 macrophages,It also revealed that LXA4 treatment increases the proportion of type 2 macrophages (M2) compared to M1 in blood-isolated monocytes.,37238701
